DATUM,AVG(QUOTA)
2002-12-28T18:12:00,384.47
2002-12-28T19:12:00,384.48
2002-12-28T20:12:00,384.49
2002-12-28T21:12:00,384.49
2002-12-28T22:12:00,384.50
2002-12-28T23:12:00,384.50
2002-12-29T00:12:00,384.50
2002-12-29T01:12:00,384.51
2002-12-29T02:12:00,384.51
2002-12-29T03:12:00,384.51
2002-12-29T04:12:00,384.52
2002-12-29T05:12:00,384.52
2002-12-29T06:12:00,384.52
2002-12-29T07:12:00,384.52
2002-12-29T08:12:00,384.53
2002-12-29T09:12:00,384.53
2002-12-29T10:12:00,384.53
2002-12-29T11:12:00,384.53
2002-12-29T12:12:00,384.53
2002-12-29T13:12:00,384.53
2002-12-29T14:12:00,384.53
2002-12-29T15:12:00,384.53
2002-12-29T16:12:00,384.53
2002-12-29T17:12:00,384.53
2002-12-29T18:12:00,384.53
2002-12-29T19:12:00,384.52
2002-12-29T20:12:00,384.52
2002-12-29T21:12:00,384.52
2002-12-29T22:12:00,384.52
2002-12-29T23:12:00,384.52
2002-12-30T00:12:00,384.52
2002-12-30T01:12:00,384.52
2002-12-30T02:12:00,384.52
2002-12-30T03:12:00,384.51
2002-12-30T04:12:00,384.51
2002-12-30T05:12:00,384.51
2002-12-30T06:12:00,384.51
2002-12-30T07:12:00,384.51
2002-12-30T08:12:00,384.51
2002-12-30T09:12:00,384.50
2002-12-30T10:12:00,384.50
2002-12-30T11:12:00,384.50
2002-12-30T12:12:00,384.50
2002-12-30T13:12:00,384.50
2002-12-30T14:12:00,384.50
2002-12-30T15:12:00,384.50
2002-12-30T16:12:00,384.50
2002-12-30T17:12:00,384.49
2002-12-30T18:12:00,384.49
2002-12-30T19:12:00,384.49
2002-12-30T20:12:00,384.49
2002-12-30T21:12:00,384.49
2002-12-30T22:12:00,384.49
2002-12-30T23:12:00,384.48
2002-12-31T00:12:00,384.48
2002-12-31T01:12:00,384.48
2002-12-31T02:12:00,384.48
2002-12-31T03:12:00,384.48
2002-12-31T04:12:00,384.48
2002-12-31T05:12:00,384.48
2002-12-31T06:12:00,384.48
2002-12-31T07:12:00,384.47
2002-12-31T08:12:00,384.47
2002-12-31T09:12:00,384.47
2002-12-31T10:12:00,384.47
2002-12-31T11:12:00,384.47
2002-12-31T12:12:00,384.47
2002-12-31T13:12:00,384.47
2002-12-31T14:12:00,384.47
2002-12-31T15:12:00,384.47
2002-12-31T16:12:00,384.46
2002-12-31T17:12:00,384.46
2002-12-31T18:12:00,384.46
2002-12-31T19:12:00,384.46
2002-12-31T20:12:00,384.46
2002-12-31T21:12:00,384.46
2002-12-31T22:12:00,384.46
2002-12-31T23:12:00,384.46
2003-01-01T00:01:00,384.45
2003-01-01T01:01:00,384.45
2003-01-01T02:01:00,384.45
2003-01-01T03:01:00,384.45
2003-01-01T04:01:00,384.45
2003-01-01T05:01:00,384.45
2003-01-01T06:01:00,384.45
2003-01-01T07:01:00,384.45
2003-01-01T08:01:00,384.44
2003-01-01T09:01:00,384.44
2003-01-01T10:01:00,384.44
2003-01-01T11:01:00,384.44
2003-01-01T12:01:00,384.44
2003-01-01T13:01:00,384.44
2003-01-01T14:01:00,384.44
2003-01-01T15:01:00,384.44
2003-01-01T16:01:00,384.44
2003-01-01T17:01:00,384.43
2003-01-01T18:01:00,384.43
2003-01-01T19:01:00,384.43
2003-01-01T20:01:00,384.43
2003-01-01T21:01:00,384.43
2003-01-01T22:01:00,384.43
2003-01-01T23:01:00,384.43
2003-01-02T00:01:00,384.43
2003-01-02T01:01:00,384.43
2003-01-02T02:01:00,384.42
2003-01-02T03:01:00,384.43
2003-01-02T04:01:00,384.42
2003-01-02T05:01:00,384.42
2003-01-02T06:01:00,384.42
2003-01-02T07:01:00,384.42
2003-01-02T08:01:00,384.42
2003-01-02T09:01:00,384.42
2003-01-02T10:01:00,384.42
2003-01-02T11:01:00,384.42
2003-01-02T12:01:00,384.41
2003-01-02T13:01:00,384.42
2003-01-02T14:01:00,384.41
2003-01-02T15:01:00,384.41
2003-01-02T16:01:00,384.41
2003-01-02T17:01:00,384.41
2003-01-02T18:01:00,384.41
2003-01-02T19:01:00,384.41
2003-01-02T20:01:00,384.41
2003-01-02T21:01:00,384.41
2003-01-02T22:01:00,384.41
2003-01-02T23:01:00,384.41
2003-01-03T00:01:00,384.41
2003-01-03T01:01:00,384.41
2003-01-03T02:01:00,384.41
2003-01-03T03:01:00,384.41
2003-01-03T04:01:00,384.41
2003-01-03T05:01:00,384.40
2003-01-03T06:01:00,384.40
2003-01-03T07:01:00,384.40
2003-01-03T08:01:00,384.40
2003-01-03T09:01:00,384.40
2003-01-03T10:01:00,384.40
2003-01-03T11:01:00,384.40
2003-01-03T12:01:00,384.40
2003-01-03T13:01:00,384.40
2003-01-03T14:01:00,384.40
2003-01-03T15:01:00,384.40
2003-01-03T16:01:00,384.40
2003-01-03T17:01:00,384.40
2003-01-03T18:01:00,384.40
2003-01-03T19:01:00,384.40
2003-01-03T20:01:00,384.39
2003-01-03T21:01:00,384.39
2003-01-03T22:01:00,384.39
2003-01-03T23:01:00,384.39
2003-01-04T00:01:00,384.39
2003-01-04T01:01:00,384.39
2003-01-04T02:01:00,384.39
2003-01-04T03:01:00,384.39
2003-01-04T04:01:00,384.39
2003-01-04T05:01:00,384.39
2003-01-04T06:01:00,384.39
2003-01-04T07:01:00,384.39
2003-01-04T08:01:00,384.39
2003-01-04T09:01:00,384.38
2003-01-04T10:01:00,384.38
2003-01-04T11:01:00,384.38
2003-01-04T12:01:00,384.38
2003-01-04T13:01:00,384.38
2003-01-04T14:01:00,384.38
2003-01-04T15:01:00,384.38
2003-01-04T16:01:00,384.38
2003-01-04T17:01:00,384.38
2003-01-04T18:01:00,384.38
2003-01-04T19:01:00,384.38
2003-01-04T20:01:00,384.38
2003-01-04T21:01:00,384.38
2003-01-04T22:01:00,384.38
2003-01-04T23:01:00,384.38
2003-01-05T00:01:00,384.37
2003-01-05T01:01:00,384.37
2003-01-05T02:01:00,384.37
2003-01-05T03:01:00,384.37
2003-01-05T04:01:00,384.37
2003-01-05T05:01:00,384.37
2003-01-05T06:01:00,384.37
2003-01-05T07:01:00,384.37
2003-01-05T08:01:00,384.37
2003-01-05T09:01:00,384.37
2003-01-05T10:01:00,384.37
2003-01-05T11:01:00,384.37
2003-01-05T12:01:00,384.37
2003-01-05T13:01:00,384.37
2003-01-05T14:01:00,384.37
2003-01-05T15:01:00,384.37
2003-01-05T16:01:00,384.37
2003-01-05T17:01:00,384.36
2003-01-05T18:01:00,384.36
2003-01-05T19:01:00,384.36
2003-01-05T20:01:00,384.36
2003-01-05T21:01:00,384.36
2003-01-05T22:01:00,384.36
2003-01-05T23:01:00,384.36
2003-01-06T00:01:00,384.36
2003-01-06T01:01:00,384.36
2003-01-06T02:01:00,384.36
2003-01-06T03:01:00,384.36
2003-01-06T04:01:00,384.35
2003-01-06T05:01:00,384.35
2003-01-06T06:01:00,384.35
2003-01-06T07:01:00,384.35
2003-01-06T08:01:00,384.35
2003-01-06T09:01:00,384.35
2003-01-06T10:01:00,384.35
2003-01-06T11:01:00,384.35
2003-01-06T12:01:00,384.35
2003-01-06T13:01:00,384.35
2003-01-06T14:01:00,384.35
2003-01-06T15:01:00,384.35
2003-01-06T16:01:00,384.34
2003-01-06T17:01:00,384.34
2003-01-06T18:01:00,384.34
2003-01-06T19:01:00,384.34
2003-01-06T20:01:00,384.34
2003-01-06T21:01:00,384.34
2003-01-06T22:01:00,384.34
2003-01-06T23:01:00,384.34
2003-01-07T00:01:00,384.34
2003-01-07T01:01:00,384.34
2003-01-07T02:01:00,384.34
2003-01-07T03:01:00,384.34
2003-01-07T04:01:00,384.34
2003-01-07T05:01:00,384.34
2003-01-07T06:01:00,384.34
2003-01-07T07:01:00,384.34
2003-01-07T08:01:00,384.34
2003-01-07T09:01:00,384.34
2003-01-07T10:01:00,384.33
2003-01-07T11:01:00,384.33
2003-01-07T12:01:00,384.33
2003-01-07T13:01:00,384.33
2003-01-07T14:01:00,384.33
2003-01-07T15:01:00,384.33
2003-01-07T16:01:00,384.33
2003-01-07T17:01:00,384.33
2003-01-07T18:01:00,384.33
2003-01-07T19:01:00,384.33
2003-01-07T20:01:00,384.33
2003-01-07T21:01:00,384.33
2003-01-07T22:01:00,384.32
2003-01-07T23:01:00,384.32
2003-01-08T00:01:00,384.32
2003-01-08T01:01:00,384.32
2003-01-08T02:01:00,384.32
2003-01-08T03:01:00,384.32
2003-01-08T04:01:00,384.32
2003-01-08T05:01:00,384.32
2003-01-08T06:01:00,384.32
2003-01-08T07:01:00,384.32
2003-01-08T08:01:00,384.32
2003-01-08T09:01:00,384.32
2003-01-08T10:01:00,384.32
2003-01-08T11:01:00,384.32
2003-01-08T12:01:00,384.31
2003-01-08T13:01:00,384.31
2003-01-08T14:01:00,384.31
2003-01-08T15:01:00,384.31
2003-01-08T16:01:00,384.31
2003-01-08T17:01:00,384.31
2003-01-08T18:01:00,384.31
2003-01-08T19:01:00,384.31
2003-01-08T20:01:00,384.31
2003-01-08T21:01:00,384.31
2003-01-08T22:01:00,384.31
2003-01-08T23:01:00,384.31
2003-01-09T00:01:00,384.31
2003-01-09T01:01:00,384.31
2003-01-09T02:01:00,384.31
2003-01-09T03:01:00,384.31
2003-01-09T04:01:00,384.31
2003-01-09T05:01:00,384.31
2003-01-09T06:01:00,384.31
2003-01-09T07:01:00,384.31
2003-01-09T08:01:00,384.31
2003-01-09T09:01:00,384.31
2003-01-09T10:01:00,384.30
2003-01-09T11:01:00,384.30
2003-01-09T12:01:00,384.30
2003-01-09T13:01:00,384.30
2003-01-09T14:01:00,384.30
2003-01-09T15:01:00,384.30
2003-01-09T16:01:00,384.30
2003-01-09T17:01:00,384.30
2003-01-09T18:01:00,384.30
2003-01-09T19:01:00,384.30
2003-01-09T20:01:00,384.30
2003-01-09T21:01:00,384.30
2003-01-09T22:01:00,384.30
2003-01-09T23:01:00,384.30
2003-01-10T00:01:00,384.30
2003-01-10T01:01:00,384.30
2003-01-10T02:01:00,384.30
2003-01-10T03:01:00,384.30
2003-01-10T04:01:00,384.30
2003-01-10T05:01:00,384.30
2003-01-10T06:01:00,384.30
2003-01-10T07:01:00,384.30
2003-01-10T08:01:00,384.30
2003-01-10T09:01:00,384.30
2003-01-10T10:01:00,384.30
2003-01-10T11:01:00,384.30
2003-01-10T12:01:00,384.30
2003-01-10T13:01:00,384.30
2003-01-10T14:01:00,384.30
2003-01-10T15:01:00,384.30
2003-01-10T16:01:00,384.30
2003-01-10T17:01:00,384.30
2003-01-10T18:01:00,384.30
2003-01-10T19:01:00,384.30
2003-01-10T20:01:00,384.30
2003-01-10T21:01:00,384.30
2003-01-10T22:01:00,384.30
2003-01-10T23:01:00,384.30
2003-01-11T00:01:00,384.30
2003-01-11T01:01:00,384.30
2003-01-11T02:01:00,384.30
2003-01-11T03:01:00,384.30
2003-01-11T04:01:00,384.30
2003-01-11T05:01:00,384.30
2003-01-11T06:01:00,384.30
2003-01-11T07:01:00,384.30
2003-01-11T08:01:00,384.30
2003-01-11T09:01:00,384.30
2003-01-11T10:01:00,384.29
2003-01-11T11:01:00,384.29
2003-01-11T12:01:00,384.29
2003-01-11T13:01:00,384.29
2003-01-11T14:01:00,384.29
2003-01-11T15:01:00,384.29
2003-01-11T16:01:00,384.29
2003-01-11T17:01:00,384.29
2003-01-11T18:01:00,384.29
2003-01-11T19:01:00,384.29
2003-01-11T20:01:00,384.29
2003-01-11T21:01:00,384.29
2003-01-11T22:01:00,384.29
2003-01-11T23:01:00,384.29
2003-01-12T00:01:00,384.29
2003-01-12T01:01:00,384.29
2003-01-12T02:01:00,384.29
2003-01-12T03:01:00,384.29
2003-01-12T04:01:00,384.29
2003-01-12T05:01:00,384.29
2003-01-12T06:01:00,384.29
2003-01-12T07:01:00,384.29
2003-01-12T08:01:00,384.29
2003-01-12T09:01:00,384.29
2003-01-12T10:01:00,384.29
2003-01-12T11:01:00,384.29
2003-01-12T12:01:00,384.29
2003-01-12T13:01:00,384.29
2003-01-12T14:01:00,384.29
2003-01-12T15:01:00,384.29
2003-01-12T16:01:00,384.28
2003-01-12T17:01:00,384.28
2003-01-12T18:01:00,384.28
2003-01-12T19:01:00,384.28
2003-01-12T20:01:00,384.28
2003-01-12T21:01:00,384.28
2003-01-12T22:01:00,384.28
2003-01-12T23:01:00,384.28
2003-01-13T00:01:00,384.28
2003-01-13T01:01:00,384.28
2003-01-13T02:01:00,384.28
2003-01-13T03:01:00,384.28
2003-01-13T04:01:00,384.28
2003-01-13T05:01:00,384.28
2003-01-13T06:01:00,384.28
2003-01-13T07:01:00,384.28
2003-01-13T08:01:00,384.28
2003-01-13T09:01:00,384.28
2003-01-13T10:01:00,384.28
2003-01-13T11:01:00,384.28
2003-01-13T12:01:00,384.28
2003-01-13T13:01:00,384.28
2003-01-13T14:01:00,384.28
2003-01-13T15:01:00,384.28
2003-01-13T16:01:00,384.28
2003-01-13T17:01:00,384.28
2003-01-13T18:01:00,384.28
2003-01-13T19:01:00,384.28
2003-01-13T20:01:00,384.28
2003-01-13T21:01:00,384.28
2003-01-13T22:01:00,384.27
2003-01-13T23:01:00,384.27
2003-01-14T00:01:00,384.27
2003-01-14T01:01:00,384.27
2003-01-14T02:01:00,384.27
2003-01-14T03:01:00,384.27
2003-01-14T04:01:00,384.27
2003-01-14T05:01:00,384.27
2003-01-14T06:01:00,384.27
2003-01-14T07:01:00,384.27
2003-01-14T08:01:00,384.27
2003-01-14T09:01:00,384.27
2003-01-14T10:01:00,384.27
2003-01-14T11:01:00,384.27
2003-01-14T12:01:00,384.27
2003-01-14T13:01:00,384.27
2003-01-14T14:01:00,384.27
2003-01-14T15:01:00,384.27
2003-01-14T16:01:00,384.27
2003-01-14T17:01:00,384.27
2003-01-14T18:01:00,384.27
2003-01-14T19:01:00,384.27
2003-01-14T20:01:00,384.27
2003-01-14T21:01:00,384.27
2003-01-14T22:01:00,384.27
2003-01-14T23:01:00,384.27
2003-01-15T00:01:00,384.27
2003-01-15T01:01:00,384.27
2003-01-15T02:01:00,384.27
2003-01-15T03:01:00,384.27
2003-01-15T04:01:00,384.27
2003-01-15T05:01:00,384.27
2003-01-15T06:01:00,384.27
2003-01-15T07:01:00,384.27
2003-01-15T08:01:00,384.27
2003-01-15T09:01:00,384.27
2003-01-15T10:01:00,384.27
2003-01-15T11:01:00,384.27
2003-01-15T12:01:00,384.27
2003-01-15T13:01:00,384.27
2003-01-15T14:01:00,384.27
2003-01-15T15:01:00,384.27
2003-01-15T16:01:00,384.27
2003-01-15T17:01:00,384.27
2003-01-15T18:01:00,384.27
2003-01-15T19:01:00,384.27
2003-01-15T20:01:00,384.27
2003-01-15T21:01:00,384.27
2003-01-15T22:01:00,384.27
2003-01-15T23:01:00,384.27
2003-01-16T00:01:00,384.27
2003-01-16T01:01:00,384.27
2003-01-16T02:01:00,384.27
2003-01-16T03:01:00,384.26
2003-01-16T04:01:00,384.26
2003-01-16T05:01:00,384.26
2003-01-16T06:01:00,384.26
2003-01-16T07:01:00,384.26
2003-01-16T08:01:00,384.26
2003-01-16T09:01:00,384.26
2003-01-16T10:01:00,384.26
2003-01-16T11:01:00,384.26
2003-01-16T12:01:00,384.26
2003-01-16T13:01:00,384.26
2003-01-16T14:01:00,384.26
2003-01-16T15:01:00,384.26
2003-01-16T16:01:00,384.26
2003-01-16T17:01:00,384.26
2003-01-16T18:01:00,384.26
2003-01-16T19:01:00,384.26
2003-01-16T20:01:00,384.26
2003-01-16T21:01:00,384.26
2003-01-16T22:01:00,384.26
2003-01-16T23:01:00,384.26
2003-01-17T00:01:00,384.26
2003-01-17T01:01:00,384.26
2003-01-17T02:01:00,384.26
2003-01-17T03:01:00,384.26
2003-01-17T04:01:00,384.26
2003-01-17T05:01:00,384.26
2003-01-17T06:01:00,384.26
2003-01-17T07:01:00,384.26
2003-01-17T08:01:00,384.26
2003-01-17T09:01:00,384.26
2003-01-17T10:01:00,384.26
2003-01-17T11:01:00,384.26
2003-01-17T12:01:00,384.26
2003-01-17T13:01:00,384.26
2003-01-17T14:01:00,384.26
2003-01-17T15:01:00,384.26
2003-01-17T16:01:00,384.26
2003-01-17T17:01:00,384.26
2003-01-17T18:01:00,384.26
2003-01-17T19:01:00,384.26
2003-01-17T20:01:00,384.26
2003-01-17T21:01:00,384.26
2003-01-17T22:01:00,384.26
2003-01-17T23:01:00,384.25
2003-01-18T00:01:00,384.25
2003-01-18T01:01:00,384.25
2003-01-18T02:01:00,384.25
2003-01-18T03:01:00,384.25
2003-01-18T04:01:00,384.25
2003-01-18T05:01:00,384.25
2003-01-18T06:01:00,384.25
2003-01-18T07:01:00,384.25
2003-01-18T08:01:00,384.25
2003-01-18T09:01:00,384.25
2003-01-18T10:01:00,384.25
2003-01-18T11:01:00,384.25
2003-01-18T12:01:00,384.25
2003-01-18T13:01:00,384.25
2003-01-18T14:01:00,384.25
2003-01-18T15:01:00,384.25
2003-01-18T16:01:00,384.25
2003-01-18T17:01:00,384.25
2003-01-18T18:01:00,384.25
2003-01-18T19:01:00,384.25
2003-01-18T20:01:00,384.25
2003-01-18T21:01:00,384.25
2003-01-18T22:01:00,384.25
2003-01-18T23:01:00,384.25
2003-01-19T00:01:00,384.25
2003-01-19T01:01:00,384.25
2003-01-19T02:01:00,384.25
2003-01-19T03:01:00,384.25
2003-01-19T04:01:00,384.25
2003-01-19T05:01:00,384.25
2003-01-19T06:01:00,384.25
2003-01-19T07:01:00,384.25
2003-01-19T08:01:00,384.25
2003-01-19T09:01:00,384.25
2003-01-19T10:01:00,384.25
2003-01-19T11:01:00,384.25
2003-01-19T12:01:00,384.25
2003-01-19T13:01:00,384.25
2003-01-19T14:01:00,384.25
2003-01-19T15:01:00,384.25
2003-01-19T16:01:00,384.25
2003-01-19T17:01:00,384.25
2003-01-19T18:01:00,384.25
2003-01-19T19:01:00,384.25
2003-01-19T20:01:00,384.25
2003-01-19T21:01:00,384.24
2003-01-19T22:01:00,384.24
2003-01-19T23:01:00,384.24
2003-01-20T00:01:00,384.24
2003-01-20T01:01:00,384.24
2003-01-20T02:01:00,384.24
2003-01-20T03:01:00,384.24
2003-01-20T04:01:00,384.24
2003-01-20T05:01:00,384.24
2003-01-20T06:01:00,384.24
2003-01-20T07:01:00,384.24
2003-01-20T08:01:00,384.24
2003-01-20T09:01:00,384.24
2003-01-20T10:01:00,384.24
2003-01-20T11:01:00,384.24
2003-01-20T12:01:00,384.24
2003-01-20T13:01:00,384.24
2003-01-20T14:01:00,384.24
2003-01-20T15:01:00,384.24
2003-01-20T16:01:00,384.24
2003-01-20T17:01:00,384.24
2003-01-20T18:01:00,384.24
2003-01-20T19:01:00,384.24
2003-01-20T20:01:00,384.24
2003-01-20T21:01:00,384.24
2003-01-20T22:01:00,384.24
2003-01-20T23:01:00,384.24
2003-01-21T00:01:00,384.24
2003-01-21T01:01:00,384.24
2003-01-21T02:01:00,384.24
2003-01-21T03:01:00,384.24
2003-01-21T04:01:00,384.24
2003-01-21T05:01:00,384.24
2003-01-21T06:01:00,384.24
2003-01-21T07:01:00,384.24
2003-01-21T08:01:00,384.24
2003-01-21T09:01:00,384.24
2003-01-21T10:01:00,384.24
2003-01-21T11:01:00,384.24
2003-01-21T12:01:00,384.24
2003-01-21T13:01:00,384.24
2003-01-21T14:01:00,384.24
2003-01-21T15:01:00,384.24
2003-01-21T16:01:00,384.24
2003-01-21T17:01:00,384.24
2003-01-21T18:01:00,384.24
2003-01-21T19:01:00,384.24
2003-01-21T20:01:00,384.24
2003-01-21T21:01:00,384.24
2003-01-21T22:01:00,384.24
2003-01-21T23:01:00,384.24
2003-01-22T00:01:00,384.24
2003-01-22T01:01:00,384.24
2003-01-22T02:01:00,384.24
2003-01-22T03:01:00,384.24
2003-01-22T04:01:00,384.24
2003-01-22T05:01:00,384.24
2003-01-22T06:01:00,384.24
2003-01-22T07:01:00,384.24
2003-01-22T08:01:00,384.24
2003-01-22T09:01:00,384.24
2003-01-22T10:01:00,384.24
2003-01-22T11:01:00,384.24
2003-01-22T12:01:00,384.24
2003-01-22T13:01:00,384.24
2003-01-22T14:01:00,384.24
2003-01-22T15:01:00,384.24
2003-01-22T16:01:00,384.24
2003-01-22T17:01:00,384.24
2003-01-22T18:01:00,384.24
2003-01-22T19:01:00,384.24
2003-01-22T20:01:00,384.25
2003-01-22T21:01:00,384.25
2003-01-22T22:01:00,384.25
2003-01-22T23:01:00,384.25
2003-01-23T00:01:00,384.25
2003-01-23T01:01:00,384.25
2003-01-23T02:01:00,384.25
2003-01-23T03:01:00,384.25
2003-01-23T04:01:00,384.25
2003-01-23T05:01:00,384.25
2003-01-23T06:01:00,384.25
2003-01-23T07:01:00,384.25
2003-01-23T08:01:00,384.25
2003-01-23T09:01:00,384.25
2003-01-23T10:01:00,384.25
2003-01-23T11:01:00,384.25
2003-01-23T12:01:00,384.25
2003-01-23T13:01:00,384.25
2003-01-23T14:01:00,384.25
2003-01-23T15:01:00,384.25
2003-01-23T16:01:00,384.25
2003-01-23T17:01:00,384.25
2003-01-23T18:01:00,384.25
2003-01-23T19:01:00,384.25
2003-01-23T20:01:00,384.25
2003-01-23T21:01:00,384.25
2003-01-23T22:01:00,384.25
2003-01-23T23:01:00,384.25
2003-01-24T00:01:00,384.25
2003-01-24T01:01:00,384.25
2003-01-24T02:01:00,384.25
2003-01-24T03:01:00,384.25
2003-01-24T04:01:00,384.25
2003-01-24T05:01:00,384.25
2003-01-24T06:01:00,384.25
2003-01-24T07:01:00,384.25
2003-01-24T08:01:00,384.25
2003-01-24T09:01:00,384.25
2003-01-24T10:01:00,384.25
2003-01-24T11:01:00,384.25
2003-01-24T12:01:00,384.25
2003-01-24T13:01:00,384.25
2003-01-24T14:01:00,384.25
2003-01-24T15:01:00,384.25
2003-01-24T16:01:00,384.25
2003-01-24T17:01:00,384.25
2003-01-24T18:01:00,384.25
2003-01-24T19:01:00,384.25
2003-01-24T20:01:00,384.25
2003-01-24T21:01:00,384.25
2003-01-24T22:01:00,384.25
2003-01-24T23:01:00,384.25
2003-01-25T00:01:00,384.25
2003-01-25T01:01:00,384.25
2003-01-25T02:01:00,384.25
2003-01-25T03:01:00,384.25
2003-01-25T04:01:00,384.25
2003-01-25T05:01:00,384.25
2003-01-25T06:01:00,384.25
2003-01-25T07:01:00,384.25
2003-01-25T08:01:00,384.25
2003-01-25T09:01:00,384.25
2003-01-25T10:01:00,384.25
2003-01-25T11:01:00,384.25
2003-01-25T12:01:00,384.25
2003-01-25T13:01:00,384.25
2003-01-25T14:01:00,384.25
2003-01-25T15:01:00,384.25
2003-01-25T16:01:00,384.25
2003-01-25T17:01:00,384.25
2003-01-25T18:01:00,384.25
2003-01-25T19:01:00,384.25
2003-01-25T20:01:00,384.25
2003-01-25T21:01:00,384.25
2003-01-25T22:01:00,384.25
2003-01-25T23:01:00,384.25
2003-01-26T00:01:00,384.25
2003-01-26T01:01:00,384.25
2003-01-26T02:01:00,384.25
2003-01-26T03:01:00,384.25
2003-01-26T04:01:00,384.25
2003-01-26T05:01:00,384.25
2003-01-26T06:01:00,384.25
2003-01-26T07:01:00,384.25
2003-01-26T08:01:00,384.25
2003-01-26T09:01:00,384.25
2003-01-26T10:01:00,384.25
2003-01-26T11:01:00,384.25
2003-01-26T12:01:00,384.25
2003-01-26T13:01:00,384.25
2003-01-26T14:01:00,384.25
2003-01-26T15:01:00,384.25
2003-01-26T16:01:00,384.25
2003-01-26T17:01:00,384.25
2003-01-26T18:01:00,384.25
2003-01-26T19:01:00,384.24
2003-01-26T20:01:00,384.24
2003-01-26T21:01:00,384.24
2003-01-26T22:01:00,384.24
2003-01-26T23:01:00,384.24
2003-01-27T00:01:00,384.24
2003-01-27T01:01:00,384.24
2003-01-27T02:01:00,384.24
2003-01-27T03:01:00,384.24
2003-01-27T04:01:00,384.24
2003-01-27T05:01:00,384.24
2003-01-27T06:01:00,384.24
2003-01-27T07:01:00,384.24
2003-01-27T08:01:00,384.24
2003-01-27T09:01:00,384.24
2003-01-27T10:01:00,384.24
2003-01-27T11:01:00,384.24
2003-01-27T12:01:00,384.24
2003-01-27T13:01:00,384.24
2003-01-27T14:01:00,384.24
2003-01-27T15:01:00,384.24
2003-01-27T16:01:00,384.24
2003-01-27T17:01:00,384.24
2003-01-27T18:01:00,384.24
2003-01-27T19:01:00,384.24
2003-01-27T20:01:00,384.24
2003-01-27T21:01:00,384.24
2003-01-27T22:01:00,384.24
2003-01-27T23:01:00,384.24
2003-01-28T00:01:00,384.24
2003-01-28T01:01:00,384.24
2003-01-28T02:01:00,384.24
2003-01-28T03:01:00,384.24
2003-01-28T04:01:00,384.24
2003-01-28T05:01:00,384.24
2003-01-28T06:01:00,384.24
2003-01-28T07:01:00,384.24
2003-01-28T08:01:00,384.24
2003-01-28T09:01:00,384.24
2003-01-28T10:01:00,384.25
2003-01-28T11:01:00,384.25
2003-01-28T12:01:00,384.25
2003-01-28T13:01:00,384.25
2003-01-28T14:01:00,384.25
2003-01-28T15:01:00,384.25
2003-01-28T16:01:00,384.25
2003-01-28T17:01:00,384.25
2003-01-28T18:01:00,384.25
2003-01-28T19:01:00,384.25
2003-01-28T20:01:00,384.25
2003-01-28T21:01:00,384.25
2003-01-28T22:01:00,384.25
2003-01-28T23:01:00,384.25
2003-01-29T00:01:00,384.25
2003-01-29T01:01:00,384.25
2003-01-29T02:01:00,384.25
2003-01-29T03:01:00,384.26
2003-01-29T04:01:00,384.26
2003-01-29T05:01:00,384.26
2003-01-29T06:01:00,384.26
2003-01-29T07:01:00,384.26
2003-01-29T08:01:00,384.26
2003-01-29T09:01:00,384.26
2003-01-29T10:01:00,384.26
2003-01-29T11:01:00,384.25
2003-01-29T12:01:00,384.25
2003-01-29T13:01:00,384.25
2003-01-29T14:01:00,384.25
2003-01-29T15:01:00,384.25
2003-01-29T16:01:00,384.25
2003-01-29T17:01:00,384.25
2003-01-29T18:01:00,384.25
2003-01-29T19:01:00,384.25
2003-01-29T20:01:00,384.25
2003-01-29T21:01:00,384.25
2003-01-29T22:01:00,384.25
2003-01-29T23:01:00,384.25
2003-01-30T00:01:00,384.25
2003-01-30T01:01:00,384.25
2003-01-30T02:01:00,384.25
2003-01-30T03:01:00,384.25
2003-01-30T04:01:00,384.25
2003-01-30T05:01:00,384.25
2003-01-30T06:01:00,384.25
2003-01-30T07:01:00,384.25
2003-01-30T08:01:00,384.25
2003-01-30T09:01:00,384.25
2003-01-30T10:01:00,384.25
2003-01-30T11:01:00,384.25
2003-01-30T12:01:00,384.25
2003-01-30T13:01:00,384.25
2003-01-30T14:01:00,384.25
2003-01-30T15:01:00,384.25
2003-01-30T16:01:00,384.25
2003-01-30T17:01:00,384.24
2003-01-30T18:01:00,384.24
2003-01-30T19:01:00,384.24
2003-01-30T20:01:00,384.24
2003-01-30T21:01:00,384.24
2003-01-30T22:01:00,384.24
2003-01-30T23:01:00,384.24
2003-01-31T00:01:00,384.24
2003-01-31T01:01:00,384.24
2003-01-31T02:01:00,384.24
2003-01-31T03:01:00,384.24
2003-01-31T04:01:00,384.24
2003-01-31T05:01:00,384.24
2003-01-31T06:01:00,384.24
2003-01-31T07:01:00,384.24
2003-01-31T08:01:00,384.24
2003-01-31T09:01:00,384.24
2003-01-31T10:01:00,384.24
2003-01-31T11:01:00,384.22
2003-01-31T12:01:00,384.22
2003-01-31T13:01:00,384.22
2003-01-31T14:01:00,384.22
2003-01-31T15:01:00,384.22
2003-01-31T16:01:00,384.22
2003-01-31T17:01:00,384.22
2003-01-31T18:01:00,384.22
2003-01-31T19:01:00,384.22
2003-01-31T20:01:00,384.22
2003-01-31T21:01:00,384.22
2003-01-31T22:01:00,384.22
2003-01-31T23:01:00,384.21
